"channelID","title","publishedAt","country","views","subscribers","videos"
"UCX_uPA_dGf7wXjuMEaSKLJA","Aditya Movies","2012-02-23T13:24:10Z","India","7459523684","23200000","7459523684"
"UCWwqHwqLSrdWMgp5DZG5Dzg","Troom Troom","2015-09-12T13:49:04Z","United States of America","9659906346","23100000","9659906346"
"UCxhygwqQ1ZMoBGQM2yEcNug","Raffy Tulfo in Action","2016-04-20T07:40:52Z","Philippines","12178288003","23100000","12178288003"
"UCDPM_n1atn2ijUwHd0NNRQw","Coldplay","2010-01-03T14:28:39Z","United Kingdom","14538503699","23000000","14538503699"
"UCcYrdFJF7hmPXRNaWdrko4w","Chris Brown","2006-12-20T18:54:54Z",,"13195410292","23000000","13195410292"
"UCpb_iJuhFe8V6rQdbNqfAlQ","NickyJamTV","2012-01-10T23:16:13Z","Puerto Rico","14850233348","23000000","14850233348"
"UC5ma-WCc8jNCV0WyRnfbHTg","Diana and Roma HIN","2019-01-30T05:42:00Z","United States of America","10726214706","22800000","10726214706"
"UC_8PAD0Qmi6_gpe77S1Atgg","Mister Max","2014-09-22T04:34:06Z","United Kingdom","14388801803","22800000","14388801803"
"UCoookXUzPciGrEZEXmh4Jjg","Sesame Street","2006-01-16T00:56:52Z","United States of America","20680278695","22800000","20680278695"
"UCu7Hg0f3rxqZ6qs-188ZbjQ","Goldmines Dishoom","2016-11-26T11:01:59Z",,"6550142012","22800000","6550142012"
"UC0DZmkupLYwc0yDsfocLh0A","Jelly","2014-05-27T13:19:08Z","United Kingdom","14058266335","22700000","14058266335"
"UC24_Z2L-8Ki183AI9zJJzNQ","TRANS7 OFFICIAL","2014-09-04T12:28:11Z","Indonesia","11873682703","22700000","11873682703"
"UCBqFKDipsnzvJdt6UT0lMIg","Sandeep Maheshwari","2012-02-13T08:05:01Z","India","1659194098","22600000","1659194098"
"UCmphdqZNmqL72WJ2uyiNw5w","ABP NEWS HINDI","2017-03-03T11:52:10Z","India","6494486541","22600000","6494486541"
"UC-6czyMkxDi8E8akPl0c7_w","Enrique Iglesias","2007-04-12T23:20:12Z",,"16175894301","22500000","16175894301"
"UC0ebPa2q1rwZVN7dYemunUQ","Erlania e Valentina Pontes","2014-04-14T03:10:28Z","Brazil","7444608299","22500000","7444608299"
"UCNYW2vfGrUE6R5mIJYzkRyQ","DrossRotzank","2006-03-09T20:06:26Z","Argentina","5660750823","22400000","5660750823"
"UC_x8HoD18XJkILQBreVENUQ","DJ Snake","2008-09-24T16:28:10Z","United States of America","7354556483","22400000","7354556483"
"UCR5wZcXtOUka8jTA57flzMg","netd m&uuml;zik","2014-01-23T15:31:21Z","Turkey","49026929426","22200000","49026929426"
"UCOhHO2ICt0ti9KAh-QHvttQ","Technical Guruji","2015-10-19T06:17:46Z","India","2991819289","22100000","2991819289"
"UCq3Ci-h945sbEYXpVlw7rJg","The Chainsmokers","2012-09-22T20:02:38Z","United States of America","13051439212","22100000","13051439212"
"UCbW18JZRgko_mOGm5er8Yzg","OneDirectionVEVO","2010-12-04T21:25:34Z",,"11372042039","22000000","11372042039"
"UCRI7hheejBbWS6etTNwMT0g","Anuel AA","2016-09-08T22:18:13Z","Colombia","11058307639","21900000","11058307639"
"UCG9gfnA5UDoLvz-tC9B-HKw","GMM GRAMMY OFFICIAL","2010-11-08T03:39:50Z","Thailand","21972792071","21800000","21972792071"
"UCjZ-Ekz7JDN6GDXwusvSHvg","Smile Family","2018-03-13T19:44:58Z","United States of America","8141564568","21800000","8141564568"
"UC4hGmH5sABOA70D4fGb8qNQ","Frost Diamond","2014-01-22T07:57:04Z","Indonesia","5004753694","21600000","5004753694"
"UCPOw2O3_uZ1doro9iR4x6vw","mmoshaya","2010-12-11T23:16:51Z","Saudi Arabia","15825827869","21600000","15825827869"
"UC3I1iohrGzxep0p8r1Osw3w","Like Nastya AE","2018-12-19T14:16:51Z","United States of America","10805296140","21500000","10805296140"
"UCY1kMZp36IQSyNx_9h4mpCg","Mark Rober","2011-10-20T06:17:58Z","United States of America","2751010972","21500000","2751010972"
"UCcartHVtvAUzfajflyeT_Gg","Miss Katy","2014-11-17T09:50:46Z","United Kingdom","12825719959","21500000","12825719959"
"UCpcsv3Ow-8IhoUGDEfPetsQ","Venus Movies","2010-03-15T15:16:18Z","India","6072550191","21500000","6072550191"
"UCNL1ZadSjHpjm4q9j2sVtOA","Lady Gaga","2008-05-15T17:02:12Z",,"13327834505","21400000","13327834505"
"UCSAUGyc_xA8uYzaIVG6MESQ","nigahiga","2006-07-21T01:40:43Z","United States of America","4375697318","21300000","4375697318"
"UCx8Z14PpntdaxCt2hakbQLQ","The Lallantop","2015-03-23T11:24:26Z","India","7654855094","21300000","7654855094"
"UCzI7wZyqk7jpXWT_MILjepw","Paulo Londra","2016-08-08T05:27:48Z","Argentina","6734973329","21300000","6734973329"
"UC9trsD1jCTXXtN3xIOIU8gg","WB Kids","2015-03-31T18:07:46Z","United States of America","8886589736","21200000","8886589736"
"UCAuUUnT6oDeKwE6v1NGQxug","TED","2006-12-06T23:27:08Z","United States of America","2311326151","21200000","2311326151"
"UCN9HPn2fq-NL8M5_kp4RWZQ","Sia","2007-11-19T18:43:20Z",,"11816684356","21200000","11816684356"
"UCopY0NAzASqmD6eVaRj2TFQ","White Hill Music","2014-03-23T09:52:27Z","India","9280827274","21200000","9280827274"
"UCBOmfqgTZi7yDp4-3Lr_3lA","Shemaroo Movies","2011-03-01T09:00:12Z","India","5042109344","21000000","5042109344"
"UCOF23vGxkbhN4wl7ROrgXsA","Goldmines Bollywood","2015-07-22T07:26:33Z","India","6595838204","21000000","6595838204"
"UCilwZiBBfI9X6yiZRzWty8Q","FaZe Rug","2012-07-12T00:08:08Z","United States of America","5606603100","21000000","5606603100"
"UCJFp8uSYCjXOMnkUyb3CQ3Q","Tasty","2016-01-22T23:05:31Z","United States of America","5441960954","20900000","5441960954"
"UCT2X19JJaJGUN7mrYuImANQ","America's Got Talent","2006-06-29T21:06:24Z","United States of America","3663809108","20900000","3663809108"
"UCYLlkv4hivYJlOk6Lo-RHNQ","Wave Music Bhojpuri","2014-08-10T04:44:59Z","India","11891714488","20900000","11891714488"
"UCtm3DGXkWqAUQZMHl97SVxA","Diana and Roma ARA","2019-02-01T21:55:42Z","United States of America","9369039865","20900000","9369039865"
"UC2etEuPIfohP4P53wM0KImA","5-Minute Crafts DIY","2018-01-18T08:58:56Z","United States of America","4846005486","20800000","4846005486"
"UCrreHSUa5rnuCVDeO8dX4eA","Peppa Pig Espa&ntilde;ol Latino - Canal Oficial","2014-07-28T10:08:38Z","United Kingdom","6674569985","20800000","6674569985"
"UCebC4x5l2-PQxg46Ucv9CsA","Crazy XYZ","2017-09-10T18:22:11Z","India","5355011671","20700000","5355011671"
"UCy_rxpSt8DMagOUFA9Q-t1A","BabyBus - Canciones Infantiles &amp; Cuentos","2018-03-19T02:50:30Z","Mexico","11608401554","20700000","11608401554"
"UCPHXtOVmjvbP9OJihsd7gCg","Canal Canalha","2011-04-08T00:19:27Z",,"1811498020","20600000","1811498020"
"UC-J-KZfRV8c13fOCkhXdLiQ","Dua Lipa","2011-02-05T14:36:44Z","United Kingdom","9503374386","20500000","9503374386"
"UC5xAPCVizxOfnMECMXkal2Q","Baim Paula","2016-06-04T05:46:50Z","Indonesia","4115291620","20500000","4115291620"
"UCC-RHF_77zQdKcA75hr5oTQ","FGTeeV","2013-05-24T04:54:22Z","United States of America","22058753259","20500000","22058753259"
"UCEeEQxm6qc_qaTE7qTV5aLQ","HUM TV","2011-05-25T15:15:07Z","Pakistan","14690309692","20500000","14690309692"
"UCke6I9N4KfC968-yRcd5YRg","SSundee","2009-11-28T02:52:35Z","United States of America","11468863341","20500000","11468863341"
"UC3ar28GS6o1p0m_wabfk2zw","Pen Movies","2014-03-25T09:42:26Z","India","5273376894","20400000","5273376894"
"UCcgVECVN4OKV6DH1jLkqmcA","Jake Paul","2013-09-19T19:31:16Z",,"7192754572","20400000","7192754572"
"UCs570zdFq_NNA5OcV8chnHw","Goldmines Movies","2013-11-22T08:59:41Z",,"4181334139","20400000","4181334139"
"UCtyr6UXUdZJJHuWGKzoiLfg","Like Nastya PRT","2019-04-09T14:08:34Z",,"10234663328","20400000","10234663328"
"UCpko_-a4wgz2u_DgDgd9fqA","BuzzFeedVideo","2011-08-10T21:27:29Z",,"17698186748","20300000","17698186748"
"UCF6jRAgCbSanHolKt0Vt6Qw","Tekashi 6ix9ine","2018-04-06T15:47:29Z","United States of America","5194592102","20200000","5194592102"
"UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames","2011-10-07T01:50:49Z","Brazil","8824080662","20200000","8824080662"
"UC0v-tlzsn0QZwJnkiaUSJVQ","REACT","2007-06-04T09:55:54Z","United States of America","11179461570","20100000","11179461570"
"UCq3zaHCaZtb3TtNwwz0PK2w","Disney Latinoam&eacute;rica","2007-12-12T19:17:18Z",,"18989571953","20100000","18989571953"
"UC2pmfLm7iq6Ov1UwYrWYkZA","Vevo","2006-04-14T17:07:29Z",,"541966351","20000000","541966351"
"UC7Pq3Ko42YpkCB_Q4E981jw","Kids TV - Nursery Rhymes And Baby Songs","2013-08-30T11:56:31Z","United States of America","11378184918","20000000","11378184918"
"UCPHjpfnnGklkRBBTd0k6aHg","Avicii","2009-10-28T11:35:10Z","Sweden","9271676535","20000000","9271676535"
"UCgtNC51EUSgcZ6kKyVoPxKA","Becky G","2011-09-06T15:39:33Z","United States of America","9142209128","20000000","9142209128"
"UC9gFih9rw0zNCK3ZtoKQQyA","JennaMarbles","2010-02-16T17:38:20Z",,"1749390918","19900000","1749390918"
"UCCrw5RBWF9i8VPt4IxL8IsQ","Goldmines Cineplex","2015-09-12T09:28:11Z","India","1577578144","19900000","1577578144"
"UCU_yU4xGT9hrVFo6euH8LLw","SlivkiShow","2012-12-11T08:59:55Z","Ukraine","4250803583","19900000","4250803583"
"UCYqOeAXJm8yV9sJ8Ud3cR7A","Indosiar","2013-09-23T03:20:11Z","Indonesia","9472202357","19900000","9472202357"
"UC_TVqp_SyG6j5hG-xVRy95A","Skrillex","2010-04-06T19:44:30Z",,"6232483776","19900000","6232483776"
"UCpVm7bg6pXKo1Pr6k5kxG9A","National Geographic","2006-05-07T09:30:39Z","United States of America","5079705813","19900000","5079705813"
"UCqsS8fU6yVxrJr5y_CoUn3w","HaerteTest","2011-09-06T17:22:54Z","Germany","2905166052","19900000","2905166052"
"UCw1SQ6QRRtfAhrN_cjkrOgA","LazarBeam","2015-01-04T23:17:08Z","Australia","8238170068","19900000","8238170068"
"UC57XAjJ04TY8gNxOWf-Sy0Q","5-Minute Crafts PLAY","2017-10-30T13:03:19Z","United States of America","5400023099","19800000","5400023099"
"UC6E2mP01ZLH_kbAyeazCNdg","Brave Wilderness","2014-09-08T22:58:06Z","United States of America","4467473247","19800000","4467473247"
"UC70Dib4MvFfT1tU6MqeyHpQ","Preston","2012-07-04T07:01:56Z","United States of America","6490544984","19800000","6490544984"
"UCV9_KinVpV-snHe3C3n1hvA","shane","2005-09-22T03:45:47Z",,"4253819384","19800000","4253819384"
"UCUAL--p3qAa27luR0IYbjZA","Pencilmation","2007-02-01T03:30:32Z","United States of America","10724656835","19700000","10724656835"
"UCmv1CLT6ZcFdTJMHxaR9XeA","Pentatonix","2011-09-10T17:09:59Z",,"5638514053","19700000","5638514053"
"UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","2006-03-09T02:12:08Z",,"14916664109","19500000","14916664109"
"UCwppdrjsBPAZg5_cUwQjfMQ","Charlie Puth","2009-09-09T21:32:32Z","United States of America","8154597329","19500000","8154597329"
"UC-LPIU24bQXVljUXivKEeRQ","StarPlus","2006-05-19T21:46:13Z",,"11332955820","19400000","11332955820"
"UCNhqvQMXIgRfjAGmxQqdNRw","Rotana","2012-01-10T10:45:12Z","Saudi Arabia","15593050990","19300000","15593050990"
"UCtylTUUVIGY_i5afsQYeBZA","Lyrical Lemonade","2013-03-25T21:25:06Z","United States of America","9232422938","19300000","9232422938"
"UCy7whoHQXzhYxp9AQmrPFVw","Totoy kids - Portugu&ecirc;s ","2014-12-02T20:35:42Z","Brazil","3804173706","19300000","3804173706"
"UCbKWv2x9t6u8yZoB3KcPtnw","Alan Becker","2006-07-24T20:46:18Z","United States of America","4038987911","19200000","4038987911"
"UChOPyo-uWLVi5uO53mSBX-w","Noor Stars","2014-04-24T18:04:33Z","United Arab Emirates","2491281474","19200000","2491281474"
"UC03RvJoIhm_fMwlUpm9ZvFw","Crafty Panda","2017-12-03T15:54:02Z","United States of America","5627979095","19100000","5627979095"
"UC2bYhAHyaqfWlPXWBVk4BcA","Enaldinho","2012-11-07T23:22:51Z","Brazil","6664968328","19100000","6664968328"
"UCKyU-wd-KY4PMOcOpPQgQcw","Tlnovelas","2013-04-03T01:45:06Z","Mexico","12190440351","19100000","12190440351"
"UCyxbZF7_PK4nLiexj0kkCNg","Romeo Santos","2005-10-07T06:32:02Z","United States of America","14328322534","19100000","14328322534"
"UCHAbNxkU837UAkZ-OPtdUUw","toyorbabytv","2012-11-01T19:09:00Z","Jordan","13454794317","19000000","13454794317"
"UCHDeuavvkVwDyJgRFVfbpXA","JukiLop","2017-09-15T07:32:20Z","Mexico","1526110057","19000000","1526110057"
"UCIEv3lZ_tNXHzL3ox-_uUGQ","Gordon Ramsay","2006-04-29T00:58:53Z",,"3550827041","19000000","3550827041"
"UCZU9T1ceaOgwfLRq7OKFU4Q","Linkin Park","2006-11-28T19:18:26Z","United States of America","11425795011","19000000","11425795011"
"UCe_Fx4EZAgKjDz0aQ_Y7hSA","Got Talent Global","2013-01-31T16:21:31Z",,"7199124637","19000000","7199124637"
"UCu6oyJJ6PlkeNNv6n26ZNyA","Troom Troom Es","2016-02-05T10:01:45Z",,"7030638159","19000000","7030638159"
"UCR-foyF-C6VuAlwy3KZMkgA","Dr. Vivek Bindra: Motivational Speaker","2013-12-06T12:02:03Z","India","1401526862","18900000","1401526862"
"UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family","2016-01-10T20:46:31Z",,"4466220669","18900000","4466220669"
"UCYauDsl-rswjQGpA0_-Z9Pw","Ultra Movie Parlour","2011-05-17T06:08:14Z","India","4133870826","18900000","4133870826"
"UCw0ry7cLRUnq3Oaszlhgqfg","DLS News","2017-07-05T09:00:09Z","India","1875273073","18900000","1875273073"
"UCXooz9whNJZBRTHi9AqdjPw","Gusttavo Lima Oficial","2010-11-09T17:51:55Z","Brazil","11358074091","18800000","11358074091"
"UC_hSjGOO67A6gIDUcyuv_8A","Infinite","2014-08-21T23:02:11Z","United States of America","4198137237","18800000","4198137237"
"UCvC4D8onUfXzvjTOM-dBfEA","Marvel Entertainment","2005-06-16T12:09:27Z","United States of America","4768065568","18800000","4768065568"
"UCP9MW9ATjUwwulqEYTbp-Mw","Vlad and Niki Arabic","2018-11-09T09:46:13Z","United States of America","8670002181","18700000","8670002181"
"UCYk4LJI0Pr6RBDWowMm-KUw","Deddy Corbuzier","2009-12-08T05:12:52Z","Indonesia","3805340929","18700000","3805340929"
"UCbAiIkPobUFy71zlmwVw3jw","Fatos Desconhecidos","2013-09-26T03:43:53Z","Brazil","3123661667","18700000","3123661667"
"UCj5RwDivLksanrNvkW0FB4w","GMA Public Affairs","2009-08-08T02:45:19Z","Philippines","11389922536","18700000","11389922536"
"UC4LHNX8d8RqnDX0OezgmCTg","TheWillyrex","2011-01-26T13:28:11Z","Spain","6938089999","18600000","6938089999"
"UCD1Em4q90ZUK2R5HKesszJg","Clash of Clans","2013-01-31T13:19:49Z",,"3484988859","18600000","3484988859"
"UCYtaoJSk9iIrFxx8eZB15ag","Robin Hood Gamer","2014-05-17T19:10:37Z","Brazil","8831639943","18600000","8831639943"
"UCa6vGFO9ty8v5KZJXQxdhaw","Jimmy Kimmel Live","2006-09-20T06:18:26Z","United States of America","12237090161","18600000","12237090161"
"UCNvYCW3cMbkWy2g2v4Wb6xw","shfa show India","2019-04-01T03:04:57Z","United Arab Emirates","11738268587","18500000","11738268587"
"UCGnjeahCJW1AF34HBmQTJ-Q","shakiraVEVO","2009-09-02T23:38:38Z",,"21453427136","18400000","21453427136"
"UCWJ2lWNubArHWmf3FIHbfcQ","NBA","2005-11-21T01:20:33Z","United States of America","10443477475","18400000","10443477475"
"UCsXVk37bltHxD1rDPwtNM8Q","Kurzgesagt &ndash; In a Nutshell","2013-07-09T20:17:20Z","Germany","1957570999","18400000","1957570999"
"UCvYhgH0hXziSz9IyPztzUug","Eva Bravo Play","2019-05-07T14:31:49Z","Russia","8648292655","18400000","8648292655"
"UCx790OVgpTC1UVBQIqu3gnQ","★ Kids Roma Show","2015-05-12T20:32:18Z","United States of America","5985921257","18400000","5985921257"
"UCVEDZVtA5NUtjxSXHjtvkag","Kinder Spielzeug Kanal","2015-09-25T17:45:05Z","Germany","8881012083","18300000","8881012083"
"UCfiM9_Me5QJBEr0PItkbXgw","TRT Originals Urdu","2020-04-17T19:41:41.385499Z","Pakistan","6917847998","18300000","6917847998"
"UCxMAbVFmxKUVGAll0WVGpFw","Cardi B","2016-12-01T14:44:07Z",,"6869639985","18300000","6869639985"
"UC56D-IHcUvLVFTX_8NpQMXg","Brent Rivera","2009-08-01T22:25:08Z","United States of America","4133221504","18200000","4133221504"
"UCIjYyZxkFucP_W-tmXg_9Ow","Calvin Harris","2007-02-11T18:26:13Z",,"14527554352","18200000","14527554352"
"UC_uMv3bNXwapHl8Dzf2p01Q","Lil Nas X","2018-05-19T21:40:33Z",,"5388161394","18200000","5388161394"
"UCmh5gdwCx6lN7gEC20leNVA","David Dobrik","2014-12-19T22:35:03Z","United States of America","7033224703","18200000","7033224703"
"UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy","2010-12-21T08:00:23Z",,"4286010901","18200000","4286010901"
"UCUtZaxDF3hD5VK4xRYFBePQ","Britain's Got Talent","2008-04-12T21:10:21Z","United Kingdom","10209056740","18100000","10209056740"
"UCfaZw8XH_zmAVkBst_MPD6w","CKN ","2015-03-28T04:11:34Z","Australia","18530838033","18100000","18530838033"
"UCi3onjs7UU2Z64i3RrVci-Q","D Billions","2019-07-27T11:23:03Z","United States of America","18639636153","18100000","18639636153"
"UCiBigY9XM-HaOxUc269ympg","Green Gold TV - Official Channel","2011-07-01T07:34:35Z","India","8763849821","18100000","8763849821"
"UC3zVeAaoPEN1Tu25dW3G2Ig","Sonotek","2011-01-11T07:29:23Z","India","6976156320","18000000","6976156320"
"UCpZ88DWlKW0H_AYDaUZptcw","Ninja Kidz TV","2017-02-09T18:11:05Z","United States of America","8610535060","18000000","8610535060"
"UC0VOyT2OCBKdQhF3BAbZ-1g","ArianaGrandeVevo","2010-10-21T23:38:49Z",,"18692548171","17900000","18692548171"
"UCEUf_uUDUfJJ3XfgwOxm-0A","Dan-Sa / Daniel Saboya","2007-09-22T16:17:49Z","Brazil","6059584303","17900000","6059584303"
"UCFeUyPY6W8qX8w2o6oSiRmw","Official Pink Panther","2013-09-09T08:44:58Z",,"9607036415","17900000","9607036415"
"UCIQPHl1WKKTt9KkWyo_JNig","INCR&Iacute;VEL","2017-06-20T07:00:30Z","Brazil","2948768758","17900000","2948768758"
"UCV4XcEqBswMCryorV_gNENw","Turma da M&ocirc;nica","2012-07-30T20:14:26Z","Brazil","12834116195","17900000","12834116195"
"UCfRNJiafEm1LBBGFTTq4cXw","GEN HALILINTAR","2015-03-04T16:38:59Z","Indonesia","3093910181","17900000","3093910181"
"UC-F6LZSWz34xKknY8NNCzgQ","PDK Films","2009-07-21T00:42:53Z","United States of America","3880369925","17800000","3880369925"
"UC5BMQOsAB8hKUyHu9KI6yig","KBS WORLD TV","2007-01-06T03:50:16Z","Republic of Korea","13531834227","17800000","13531834227"
"UCM44x9uWlx__9M9Y2IFhxzQ","HiMan","2014-10-16T08:45:28Z","Russia","2168967900","17800000","2168967900"
"UCi9cDo6239RAzPpBZO9y5SA","Lele Pons","2015-09-19T01:11:59Z","United States of America","4891614695","17800000","4891614695"
"UCo8bcnLyZH8tBIH9V1mLgqQ","TheOdd1sOut","2014-08-30T18:08:02Z","United States of America","3898111678","17800000","3898111678"
"UC6nSFpj9HTCZ5t-N3Rm3-HA","Vsauce","2007-07-30T20:43:33Z",,"2341625202","17700000","2341625202"
"UC6pjHMC4QXMi4llCCjtDXWg","Lil pump","2015-10-15T22:04:28Z",,"4053242274","17700000","4053242274"
"UCZkURf9tDolFOeuw_4RD7XQ","Demi Lovato","2008-01-30T05:20:00Z","United States of America","6370378692","17700000","6370378692"
"UCelMeixAOTs2OQAAi9wU8-g","CookieSwirlC","2013-11-03T19:07:44Z","United States of America","19890466020","17700000","19890466020"
"UC3J4Q1grz46bdJ7NJLd4DGw","MiawAug","2014-03-15T01:33:08Z","Indonesia","4995068610","17600000","4995068610"
"UC4PooiX37Pld1T8J5SYT-SQ","Good Mythical Morning","2008-09-17T14:37:49Z","United States of America","7908381617","17600000","7908381617"
"UC6zPzUJo8hu-5TzUk8IEC2Q","Mother Goose Club Playhouse","2009-02-03T20:37:20Z",,"15309301689","17600000","15309301689"
"UCCI5Xsd_gCbZb9eTeOf9FdQ","Like Nastya Vlog","2016-01-14T16:49:19Z","Russia","7395857613","17600000","7395857613"
"UCI2FmVp--YL8d7iVFt8mmxg","ElTrollino","2013-05-18T21:54:15Z","Spain","5274201871","17600000","5274201871"
"UCZSNzBgFub_WWil6TOTYwAg","Netflix India","2016-05-12T23:33:27Z","India","4623127503","17600000","4623127503"
"UC5v3gjCQLFeg8eBXO7ShdpQ","BabyBus - Cerita &amp; Lagu Anak-anak","2019-01-14T07:48:18Z","Indonesia","9696075945","17500000","9696075945"
"UCCEmjNPpJYhGDgaEqeeA4HA","TheGrefg","2012-01-30T19:13:31Z","Spain","5964875508","17500000","5964875508"
"UCGdPm5Aq081vVD7ih9jZf6Q","FactTechz","2016-07-24T14:10:28Z","India","2064920240","17500000","2064920240"
"UCHmk8iNJHvf5mGN6_pkPc7g","Emiway Bantai","2013-05-03T19:20:53Z","India","2898706574","17500000","2898706574"
"UCYVinkwSX7szARULgYpvhLw","Ali-A","2006-09-13T17:12:04Z","United Kingdom","5689913481","17500000","5689913481"
"UCl_P0sCqxOdQpMwuajdXkRg","Diana and Roma EN","2011-12-22T20:36:56Z","United States of America","3611137611","17500000","3611137611"
"UClkRzsdvg7_RKVhwDwiDZOA","JFlaMusic","2011-08-22T11:36:50Z",,"3605754645","17500000","3605754645"
"UCtjFp8VXWIscsqQ2wokpo3Q","Naisa Alifia Yuriza (N.A.Y)","2017-07-08T18:34:54Z","Indonesia","2385115285","17500000","2385115285"
"UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","2016-02-26T05:18:18Z","India","11657745041","17400000","11657745041"
"UCLcCpNY-zaL3vEERD5rh5Ew","RsiamMusic : อาร์สยาม","2011-03-08T16:22:31Z",,"10788355675","17400000","10788355675"
"UCSf0s2ogUVYpJPuzW1zpAOg","LankyBox","2016-07-30T17:07:23Z","United States of America","22304970875","17400000","22304970875"
"UCqFhfan_P2AmGVB1X2B-3Aw","Farruko","2009-10-30T19:04:17Z","United States of America","8120992454","17400000","8120992454"
"UCxSz6JVYmzVhtkraHWZC7HQ","Liza Koshy","2013-09-02T22:55:05Z","United States of America","2580722850","17400000","2580722850"
"UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos","2012-03-12T04:30:27Z","Brazil","7097833477","17300000","7097833477"
"UCJZ5gFXzSZ9i-R1HEnS8U_A","Stubborn Facts","2016-09-05T08:05:35Z","India","815171489","17300000","815171489"
"UC_vsErcsq56hOscPHkG-aVw","Surya Citra Televisi (SCTV)","2011-12-02T07:10:07Z","Indonesia","8322358952","17300000","8322358952"
"UCf31Gf5nCU8J6eUlr7QSU0w","Marmok","2008-04-27T20:24:32Z","Russia","3049704039","17300000","3049704039"
"UCpGdL9Sn3Q5YWUH2DVUW1Ug","PopularMMOs","2012-04-17T17:18:29Z",,"14440478776","17300000","14440478776"
"UCrFiA0hztL9e8zTi_qBuW4w","EeOneGuy","2013-03-19T20:35:41Z","United States of America","3795769305","17300000","3795769305"
